"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"341","일반음식점","07_24_04_P","3510500","3510500-101-2023-00462","2023-11-30","","03","폐업","02","폐업","2024-05-17","","","","","29.50","","인천광역시 미추홀구 주안동 1493-3","인천광역시 미추홀구 인하로309번길 15, 1층 왼쪽호 (주안동)","22227","실내포차","2024-05-17 11:03:57","U","2024-05-19 02:40:00","호프/통닭","171850.795313468","438554.001728867","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","29.5","","","",
"342","일반음식점","07_24_04_P","4540000","4540000-101-2023-00145","2023-11-30","","03","폐업","02","폐업","2023-12-10","","","","","","320-854","충청남도 논산시 양촌면 양촌리 454","","","양촌장터 바지락칼국수","2023-12-11 04:15:09","U","2023-12-13 02:40:00","한식","222178.11598329","292091.223547584","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"343","일반음식점","07_24_04_P","3140000","3140000-101-2023-00339","2023-11-24","","03","폐업","02","폐업","2024-03-26","","","","","14.85","158-070","서울특별시 양천구 신정동 323-16 대영프라자","서울특별시 양천구 목동동로 63, 대영프라자 B103호 (신정동)","08093","부산오자매떡볶이","2024-03-26 16:56:33","U","2024-03-28 02:40:00","냉면집","187758.0753401","445907.064446739","냉면집","0","0","","","","0","0","0","0","0","","0","0","N","14.85","","","",
"344","일반음식점","07_24_04_P","3740000","3770000-101-2023-00423","2023-11-24","","03","폐업","02","폐업","2024-07-03","","","","","22.42","442-833","경기도 수원시 팔달구 인계동 1000-8","경기도 수원시 팔달구 세지로174번길 32-14, 1층 101호 (인계동)","16479","프리미엄 과일제작소 연실","2024-07-03 14:44:43","U","2024-07-05 02:40:00","기타","201994.429579843","418226.580086028","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","22.42","","","",
"345","일반음식점","07_24_04_P","6520000","6520000-101-2023-00396","2023-11-24","","03","폐업","02","폐업","2023-12-04","","","","","38.00","699-946","제주특별자치도 서귀포시 남원읍 하례리 1558","제주특별자치도 서귀포시 남원읍 중산간동로 7415, 감귤홍보관 1층","63613","아티사","2023-12-05 04:15:10","U","2023-12-07 02:40:00","패밀리레스트랑","163370.161033754","-23046.8787772927","패밀리레스트랑","0","0","","","","0","0","0","0","0","","0","0","N","38","","","",
"346","일반음식점","07_24_04_P","5050000","5050000-101-2023-00446","2023-11-20","","03","폐업","02","폐업","2023-11-27","","","","054772 9812","","780-932","경상북도 경주시 노서동 162-28","경상북도 경주시 금성로247번길 22, 1층 (노서동)","38157","소봉식당 경주지냄","2023-11-27 14:22:43","U","2023-11-29 02:40:00","기타","399154.251491026","262214.099504868","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"347","일반음식점","07_24_04_P","3780000","3810000-101-2023-00555","2023-11-20","","03","폐업","02","폐업","2024-01-03","","","","","","463-420","경기도 성남시 분당구 백현동 541 현대백화점 판교점","경기도 성남시 분당구 판교역로146번길 20, 현대백화점 판교점 지하1층 일부호 (백현동)","13529","콩방앗간-한시적","2024-01-04 04:15:08","U","2024-01-06 02:40:00","기타","209850.446960528","432304.149379043","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"348","일반음식점","07_24_04_P","3740000","3760000-101-2023-00424","2023-11-20","","03","폐업","02","폐업","2024-02-20","","","","","129.11","441-350","경기도 수원시 권선구 오목천동 1182-5","경기도 수원시 권선구 서수원로47번길 5, 곳집말지구 근린생활시설 1층 (오목천동)","16640","굴따러가세","2024-02-20 11:02:39","U","2024-02-22 02:40:00","횟집","198006.656","414684.762","횟집","0","0","주택가주변","","상수도전용","0","0","0","0","0","","0","0","N","129.11","","","",
"349","일반음식점","07_24_04_P","3990000","3990000-101-2023-00740","2023-11-15","","03","폐업","02","폐업","2024-11-11","","","","031 522 5950","149.80","","경기도 남양주시 다산동 6087-3 201호","경기도 남양주시 다산중앙로123번길 7-14, 퍼스트타워 2층 201호 (다산동)","12248","낭낭오리 다산점","2024-11-12 09:17:52","U","2024-11-14 02:40:00","한식","213393.912637113","457863.181535387","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","149.8","","","",
"350","일반음식점","07_24_04_P","3780000","3810000-101-2023-00549","2023-11-15","","03","폐업","02","폐업","2023-12-21","","","","","","463-420","경기도 성남시 분당구 백현동 541 현대백화점 판교점","경기도 성남시 분당구 판교역로146번길 20, 현대백화점 판교점 지하1층 일부호 (백현동)","13529","스페이스제로-한시적","2023-12-22 04:15:09","U","2023-12-24 02:40:00","기타","209850.446960528","432304.149379043","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"351","일반음식점","07_24_04_P","3780000","3810000-101-2023-00546","2023-11-15","","03","폐업","02","폐업","2023-11-30","","","","","","463-778","경기도 성남시 분당구 수내동 14 롯데백화점 분당점","경기도 성남시 분당구 황새울로200번길 45, 롯데백화점 분당점 지하1층 일부호 (수내동)","13595","전의명가-한시적","2023-12-01 04:15:09","U","2023-12-03 02:40:00","기타","210053.033510874","430715.591035213","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"352","일반음식점","07_24_04_P","5070000","5070000-101-2023-00208","2023-09-22","","03","폐업","02","폐업","2023-10-09","","","","054 859 3888","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","穰持(양지)한우소머리곰탕","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","354901.236479155","341496.908977101","한식","0","0","기타","","","0","0","0","0","0","","0","0","N","25","","","",
"353","일반음식점","07_24_04_P","5070000","5070000-101-2023-00207","2023-09-22","","03","폐업","02","폐업","2023-12-30","","","","","18.00","760-180","경상북도 안동시 남문동 184-4","경상북도 안동시 번영길 30, 외 4필지 (남문동)","36695","고소한 포차","2024-02-01 13:41:44","U","2024-02-03 02:40:00","기타","354673.030680257","341844.575990317","기타","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"354","일반음식점","07_24_04_P","5070000","5070000-101-2023-00206","2023-09-22","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","거랑애매운탕","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","354901.236479155","341496.908977101","한식","0","0","기타","","","0","0","0","0","0","","0","0","N","25","","","",
"355","일반음식점","07_24_04_P","5070000","5070000-101-2023-00205","2023-09-22","","03","폐업","02","폐업","2023-10-09","","","","054 652 9742","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","종로맥가 경북도청점","2023-10-10 04:15:09","U","2023-10-12 02:40:00","기타","354901.236479155","341496.908977101","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"356","일반음식점","07_24_04_P","3020000","3020000-101-2023-00390","2023-09-22","","03","폐업","02","폐업","2024-08-05","","","","","32.40","140-111","서울특별시 용산구 원효로1가 121-45","서울특별시 용산구 백범로87길 40, 나동 1층 (원효로1가)","04315","리(R-E)","2024-08-05 13:40:42","U","2024-08-07 02:40:00","외국음식전문점(인도,태국등)","197183.940497618","448525.925552066","외국음식전문점(인도,태국등)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","32.4","","","",
"357","일반음식점","07_24_04_P","3630000","3630000-101-2023-00351","2023-09-22","","03","폐업","02","폐업","2024-11-12","","","","062 9591943","278.89","506-304","광주광역시 광산구 수완동 1106","광주광역시 광산구 수완로73번길 25, 2층 (수완동)","62247","오스틴그릴","2024-11-12 13:10:55","U","2024-11-14 02:40:00","한식","184198.5625364","188060.471225981","한식","0","0","","","","0","0","0","0","0","","0","0","Y","278.89","","","",
"358","일반음식점","07_24_04_P","4500000","4500000-101-2023-00120","2023-09-22","","03","폐업","02","폐업","2023-10-09","","","","","45.00","314-010","충청남도 공주시 금성동 20-38","","","행운식당","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","211025.115402359","328883.743887747","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","45","","","",
"359","일반음식점","07_24_04_P","4500000","4500000-101-2023-00118","2023-09-22","","03","폐업","02","폐업","2023-10-09","","","","","","314-802","충청남도 공주시 신관동 598-14","충청남도 공주시 번영1로 8 (신관동)","32585","미영이네","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","211713.466274949","329796.724659664","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"360","일반음식점","07_24_04_P","4500000","4500000-101-2023-00117","2023-09-22","","03","폐업","02","폐업","2023-10-09","","","","","225.00","314-010","충청남도 공주시 금성동 200-4","충청남도 공주시 미나리1길 6-8 (금성동)","32538","명자포차","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","211005.198377793","328977.83602218","한식","0","0","","","","0","0","0","0","0","","0","0","N","225","","","",
"361","일반음식점","07_24_04_P","5350000","5350000-101-2023-00489","2023-11-27","","03","폐업","02","폐업","2024-11-12","","","","","14.00","621-040","경상남도 김해시 봉황동 21-8 1층 일부","경상남도 김해시 가락로7번길 34, 1층 일부 (봉황동)","50926","밥해주는 누나","2024-11-12 10:38:43","U","2024-11-14 02:40:00","한식","370983.33473332","193585.442281602","한식","0","0","","","","0","0","0","0","0","","0","0","N","14","","","",
"362","일반음식점","07_24_04_P","5710000","5730000-101-2019-00413","2019-01-02","","03","폐업","02","폐업","2024-04-09","","","","","45.60","361-800","충청북도 청주시 흥덕구 가경동 1137","충청북도 청주시 흥덕구 풍년로 178, 1층 109호 (가경동)","28395","낭만식당","2024-04-09 15:09:27","U","2024-04-11 02:40:00","정종/대포집/소주방","238572.049548177","347511.060324717","정종/대포집/소주방","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","45.6","","","",
"363","일반음식점","07_24_04_P","3060000","3060000-101-2023-00343","2023-11-27","","03","폐업","02","폐업","2024-10-08","","","","","29.80","131-820","서울특별시 중랑구 면목동 176-109","서울특별시 중랑구 동일로99길 25 (면목동)","02135","동대문 불냉면","2024-10-08 12:12:30","U","2024-10-10 02:40:00","냉면집","206856.611939511","453942.950533731","냉면집","0","0","","","","0","0","0","0","0","","0","0","N","29.8","","","",
"364","일반음식점","07_24_04_P","5530000","5530000-101-2023-01557","2023-12-01","","03","폐업","02","폐업","2024-07-24","","","","","40.20","445-330","경기도 화성시 반월동 960 e편한세상 반월 나노시티역","경기도 화성시 효행로 1337-23, 201동 106호 (반월동, e편한세상 반월 나노시티역)","18383","MZ탕후루","2024-07-24 11:14:29","U","2024-07-26 02:40:00","기타","205354.311885065","413724.701543383","기타","0","0","","","","0","0","0","0","0","","0","0","N","40.2","","","",
"365","일반음식점","07_24_04_P","3090000","3090000-101-2023-00215","2023-12-01","","03","폐업","02","폐업","2024-04-30","","","","","107.10","132-898","서울특별시 도봉구 창동 5 창동다모아빌딩","서울특별시 도봉구 마들로11가길 12, 창동다모아빌딩 3층 302호 (창동)","01414","이기자 홀덤펍","2024-04-30 15:22:06","U","2024-05-02 02:40:00","기타","204238.33386129","461159.384486912","기타","0","0","","","","0","0","0","0","0","","0","0","Y","107.1","","","",
"366","일반음식점","07_24_04_P","6510000","6510000-101-2023-00870","2023-11-20","","03","폐업","02","폐업","2024-04-18","","","","","23.70","690-832","제주특별자치도 제주시 일도이동 326-1 신산세기시장 연립주택","제주특별자치도 제주시 동광로19길 22, 신산세기시장 연립주택 지하1층 지001-4호 (일도이동)","63253","도니키친","2024-04-18 09:30:52","U","2024-04-21 02:40:00","한식","157277.876720252","1635.54726449611","한식","0","0","","","","0","0","0","0","0","","0","0","N","23.7","","","",
"367","일반음식점","07_24_04_P","3290000","3290000-101-2023-00456","2023-11-20","","03","폐업","02","폐업","2023-12-08","","","","","20.00","614-821","부산광역시 부산진구 당감동 699-78","부산광역시 부산진구 당감서로 105, 1층 (당감동)","47147","기특한 찬","2023-12-08 10:05:37","U","2023-12-10 02:40:00","한식","385322.167750827","187383.182106198","한식","0","0","","","","0","0","0","0","0","","0","0","N","20","","","",
"368","일반음식점","07_24_04_P","4530000","4530000-101-2023-00235","2023-11-20","","03","폐업","02","폐업","2024-09-23","","","","","26.96","356-873","충청남도 서산시 대산읍 대산리 133-1","충청남도 서산시 대산읍 구진로 14, 1층","31909","예술이야","2024-09-23 13:21:29","U","2024-09-25 02:40:00","기타","149658.604056312","381832.385333471","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","26.96","","","",
"369","일반음식점","07_24_04_P","3330000","3330000-101-2023-00508","2023-11-15","","03","폐업","02","폐업","2024-10-28","","","","","68.66","612-824","부산광역시 해운대구 우동 1434 선프라자","부산광역시 해운대구 마린시티3로 1, 309호 (우동, 선프라자)","48092","윤채","2024-10-28 14:53:34","U","2024-10-30 02:40:00","기타","395615.201853958","186406.750870936","기타","0","0","","","","0","0","0","0","0","","0","0","N","68.66","","","",
"370","일반음식점","07_24_04_P","3330000","3330000-101-2023-00507","2023-11-15","","03","폐업","02","폐업","2023-12-03","","","","051 740 7300","","612-704","부산광역시 해운대구 우동 1500 벡스코","부산광역시 해운대구 APEC로 55, 벡스코 제1전시장 2홀 (우동)","48060","2023 부산국제주류&와인박람회","2023-12-04 04:15:09","U","2023-12-06 02:40:00","기타","394482.139208377","187606.035424193","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
